Time,volts,current,watts,amp_hour,watt_hour
1518595067.0797026,3.411,30.001,102.333,0,0
1518595071.3323133,3.41,30.001,102.303,0,0
1518595075.5841448,3.409,30.001,102.273,0,0
1518595079.8387992,3.409,30.001,102.273,0,0
1518595084.095007,3.408,30.001,102.243,0,0
1518595088.351113,3.408,30.001,102.243,0,0
1518595092.6079905,3.407,30.001,102.213,0,0
1518595096.8640263,3.407,30.001,102.213,0,0
1518595101.1200376,3.406,30.001,102.183,0,0
1518595105.375732,3.405,30.001,102.153,0,0
1518595109.628077,3.405,30.001,102.153,0,0
1518595113.8836708,3.404,30.001,102.123,0,0
1518595118.1355321,3.403,30.001,102.093,0,0
1518595122.3905623,3.403,30.001,102.093,0,0
1518595126.6463675,3.403,30.001,102.093,0,0
1518595130.9013193,3.402,30.001,102.063,0,0
1518595135.1557825,3.401,30.001,102.033,0,0
1518595139.4119353,3.401,30.001,102.033,0,0
1518595143.6636376,3.4,30.001,102.003,0,0
1518595147.917257,3.399,30.001,101.973,0,0
1518595152.17253,3.399,30.001,101.973,0,0
1518595156.4279113,3.398,30.001,101.943,0,0
1518595160.6831524,3.398,30.001,101.943,0,0
1518595164.9392886,3.397,30.001,101.913,0,0
1518595169.1950848,3.396,30.001,101.883,0,0
1518595173.4504097,3.396,30.001,101.883,0,0
1518595177.7061262,3.395,30.001,101.853,0,0
1518595181.9616666,3.395,30.001,101.853,0,0
1518595186.216735,3.394,30.001,101.823,0,0
1518595190.470512,3.394,30.001,101.823,0,0
1518595194.7257018,3.393,30.001,101.793,0,0
1518595198.981318,3.392,30.001,101.763,0,0
1518595203.233136,3.392,30.001,101.763,0,0
1518595207.4852614,3.391,30.001,101.733,0,0
1518595211.7384088,3.39,30.001,101.703,0,0
1518595215.9950523,3.39,30.001,101.703,0,0
1518595220.2509055,3.389,30.001,101.673,0,0
1518595224.5045302,3.388,30.001,101.643,0,0
1518595228.7606542,3.388,30.001,101.643,0,0
1518595233.0161083,3.387,30.001,101.613,0,0
1518595237.2676535,3.386,30.001,101.583,0,0
1518595241.5209095,3.386,30.001,101.583,0,0
1518595245.7734787,3.385,30.001,101.553,0,0
1518595250.0253785,3.385,30.001,101.553,0,0
1518595254.2805133,3.384,30.001,101.523,0,0
1518595258.5326915,3.383,30.001,101.493,0,0
1518595262.7879624,3.382,30.001,101.463,0,0
1518595267.0435798,3.382,30.001,101.463,0,0
1518595271.3003702,3.381,30.001,101.433,0,0
1518595275.555794,3.381,30.001,101.433,0,0
1518595279.8117418,3.38,30.001,101.403,0,0
1518595284.0673718,3.379,30.002,101.376,0,0
1518595288.323774,3.379,30.001,101.373,0,0
1518595292.5790908,3.378,30.001,101.343,0,0
1518595296.834865,3.377,30.001,101.313,0,0
1518595301.0882719,3.377,30.001,101.313,0,0
1518595305.3446782,3.376,30.001,101.283,0,0
1518595309.6032867,3.375,30.001,101.253,0,0
1518595313.8562775,3.375,30.001,101.253,0,0
1518595318.1124516,3.374,30.001,101.223,0,0
1518595322.3700001,3.373,30.001,101.193,0,0
1518595326.626097,3.373,30.001,101.193,0,0
1518595330.8826778,3.372,30.001,101.163,0,0
1518595335.1388407,3.371,30.002,101.136,0,0
1518595339.3956726,3.371,30.001,101.133,0,0
1518595343.6531377,3.37,30.001,101.103,0,0
1518595347.9098647,3.369,30.001,101.073,0,0
1518595352.1688485,3.369,30.001,101.073,0,0
1518595356.4250438,3.368,30.001,101.043,0,0
1518595360.6812696,3.367,30.001,101.013,0,0
1518595364.9347441,3.366,30.001,100.983,0,0
1518595369.1912751,3.365,30.001,100.953,0,0
1518595373.447118,3.365,30.001,100.953,0,0
1518595377.7037413,3.364,30.001,100.923,0,0
1518595381.9613001,3.364,30.001,100.923,0,0
1518595386.2177896,3.363,30.001,100.893,0,0
1518595390.4736307,3.362,30.001,100.863,0,0
1518595394.7315316,3.361,30.001,100.833,0,0
1518595398.988183,3.36,30.001,100.803,0,0
1518595403.244056,3.36,30.001,100.803,0,0
1518595407.5010927,3.359,30.001,100.773,0,0
1518595411.7559323,3.358,30.001,100.743,0,0
1518595416.0076563,3.357,30.001,100.713,0,0
1518595420.264745,3.357,30.001,100.713,0,0
1518595424.5203888,3.356,30.001,100.683,0,0
1518595428.7761238,3.355,30.001,100.653,0,0
1518595433.0322514,3.354,30.001,100.623,0,0
1518595437.2871656,3.354,30.001,100.623,0,0
1518595441.5442617,3.353,30.002,100.596,0,0
1518595445.8027043,3.352,30.001,100.563,0,0
1518595450.0603373,3.351,30.001,100.533,0,0
1518595454.3166473,3.351,30.001,100.533,0,0
1518595458.5722384,3.35,30.001,100.503,0,0
1518595462.8308272,3.349,30.001,100.473,0,0
1518595467.0846364,3.348,30.001,100.443,0,0
1518595471.336195,3.347,30.001,100.413,0,0
1518595475.5919125,3.347,30.001,100.413,0,0
1518595479.8446882,3.346,30.001,100.383,0,0
1518595484.1015544,3.345,30.001,100.353,0,0
1518595488.3601701,3.344,30.001,100.323,0,0
1518595492.6158912,3.343,30.001,100.293,0,0
1518595496.873732,3.342,30.001,100.263,0,0
1518595501.129024,3.342,30.001,100.263,0,0
1518595505.3843617,3.341,30.001,100.233,0,0
1518595509.6362543,3.34,30.001,100.203,0,0
1518595513.892612,3.339,30.001,100.173,0,0
1518595518.1485624,3.338,30.001,100.143,0,0
1518595522.4004092,3.337,30.001,100.113,0,0
1518595526.6541753,3.337,30.001,100.113,0,0
1518595530.9094474,3.336,30.001,100.083,0,0
1518595535.1667826,3.335,30.001,100.053,0,0
1518595539.4230936,3.334,30.001,100.023,0,0
1518595543.6797178,3.333,30.001,99.993,0,0
1518595547.934466,3.332,30.001,99.963,0,0
1518595552.1902025,3.331,30.001,99.933,0,0
1518595556.4458694,3.33,30.001,99.903,0,0
1518595560.7007651,3.329,30.001,99.873,0,0
1518595564.9563696,3.328,30.001,99.843,0,0
1518595569.2096121,3.327,30.001,99.813,0,0
1518595573.4645689,3.326,30.001,99.783,0,0
1518595577.7210493,3.325,30.001,99.753,0,0
1518595581.978443,3.325,30.001,99.753,0,0
1518595586.2323203,3.324,30.001,99.723,0,0
1518595590.4882376,3.323,30.001,99.693,0,0
1518595594.7421994,3.322,30.001,99.663,0,0
1518595598.9986007,3.321,30.001,99.633,0,0
1518595603.25664,3.32,30.001,99.603,0,0
1518595607.512432,3.319,30.001,99.573,0,0
1518595611.768221,3.318,30.001,99.543,0,0
1518595616.0243316,3.317,30.001,99.513,0,0
1518595620.2803626,3.316,30.001,99.483,0,0
1518595624.5330296,3.315,30.001,99.453,0,0
1518595628.788421,3.314,30.002,99.426,0,0
1518595633.0444899,3.313,30.001,99.393,0,0
1518595637.301677,3.312,30.001,99.363,0,0
1518595641.557421,3.311,30.001,99.333,0,0
1518595645.81355,3.309,30.001,99.273,0,0
1518595650.0713603,3.308,30.001,99.243,0,0
1518595654.326728,3.307,30.001,99.213,0,0
1518595658.5828183,3.306,30.001,99.183,0,0
1518595662.8360503,3.305,30.001,99.153,0,0
1518595667.0935664,3.303,30.001,99.093,0,0
1518595671.3493721,3.303,30.001,99.093,0,0
1518595675.6059341,3.302,30.001,99.063,0,0
1518595679.8619773,3.3,30.001,99.003,0,0
1518595684.1192195,3.299,30.001,98.973,0,0
1518595688.374563,3.298,30.001,98.943,0,0
1518595692.6274233,3.297,30.001,98.913,0,0
1518595696.8820746,3.296,30.001,98.883,0,0
1518595701.136578,3.294,30.001,98.823,0,0
1518595705.3945026,3.293,30.001,98.793,0,0
1518595709.6506052,3.292,30.001,98.763,0,0
1518595713.906803,3.29,30.001,98.703,0,0
1518595718.1651556,3.289,30.001,98.673,0,0
1518595722.4208405,3.288,30.001,98.643,0,0
1518595726.6765566,3.287,30.001,98.613,0,0
1518595730.93401,3.285,30.001,98.553,0,0
1518595735.1900697,3.284,30.001,98.523,0,0
1518595739.4446967,3.282,30.001,98.463,0,0
1518595743.7004144,3.281,30.001,98.433,0,0
1518595747.956306,3.28,30.001,98.403,0,0
1518595752.213796,3.278,30.001,98.343,0,0
1518595756.4700685,3.277,30.001,98.313,0,0
1518595760.726789,3.275,30.001,98.253,0,0
1518595764.9833884,3.274,30.001,98.223,0,0
1518595769.2363296,3.272,30.001,98.163,0,0
1518595773.4876158,3.27,30.001,98.103,0,0
1518595777.7423387,3.269,30.001,98.073,0,0
1518595781.9980123,3.267,30.001,98.013,0,0
1518595786.254251,3.265,30.001,97.953,0,0
1518595790.5126913,3.264,30.001,97.923,0,0
1518595794.7686474,3.262,30.001,97.863,0,0
1518595799.0247443,3.26,30.001,97.803,0,0
1518595803.2817397,3.258,30.001,97.743,0,0
1518595807.5391464,3.256,30.001,97.683,0,0
1518595811.7951634,3.255,30.001,97.653,0,0
1518595816.0531185,3.253,30.001,97.593,0,0
1518595820.3085606,3.251,30.001,97.533,0,0
1518595824.5628173,3.248,30.001,97.443,0,0
1518595828.8185377,3.246,30.001,97.383,0,0
1518595833.0753849,3.244,30.001,97.323,0,0
1518595837.3320327,3.242,30.001,97.263,0,0
1518595841.5871575,3.24,30.001,97.203,0,0
1518595845.8420246,3.237,30.001,97.113,0,0
1518595850.0980268,3.235,30.001,97.053,0,0
1518595854.3565838,3.232,30.001,96.963,0,0
1518595858.610714,3.229,30.001,96.873,0,0
1518595862.8668518,3.227,30.001,96.813,0,0
1518595867.1241536,3.224,30.001,96.723,0,0
1518595871.3799753,3.221,30.001,96.633,0,0
1518595875.6364017,3.218,30.001,96.543,0,0
1518595879.8935745,3.215,30.001,96.453,0,0
1518595884.152363,3.212,30.001,96.363,0,0
1518595888.4084818,3.209,30.001,96.273,0,0
1518595892.6638901,3.205,30.001,96.153,0,0
1518595896.9210355,3.202,30.001,96.063,0,0
1518595901.1779077,3.198,30.001,95.943,0,0
1518595905.4348876,3.194,30.001,95.823,0,0
1518595909.692427,3.19,30.001,95.703,0,0
1518595913.9434743,3.185,30.001,95.553,0,0
1518595918.1987853,3.181,30.001,95.433,0,0
1518595922.4548075,3.176,30.001,95.283,0,0
1518595926.7090354,3.171,30.001,95.133,0,0
1518595930.9657693,3.166,30.001,94.983,0,0
1518595935.2215726,3.161,30.001,94.833,0,0
1518595939.4775069,3.155,30.001,94.653,0,0
1518595943.7314165,3.149,30.001,94.473,0,0
1518595947.989104,3.142,30.001,94.263,0,0
1518595952.246077,3.135,30.001,94.053,0,0
1518595956.5022001,3.129,30.001,93.873,0,0
1518595960.7608368,3.121,30.001,93.633,0,0
1518595965.0161364,3.113,30.001,93.393,0,0
1518595969.2724483,3.105,30.001,93.153,0,0
1518595973.5284986,3.096,30.001,92.883,0,0
1518595977.7799413,3.087,30.001,92.613,0,0
1518595982.0337462,3.077,30.001,92.313,0,0
1518595986.2908049,3.067,30.001,92.013,0,0
1518595990.5449636,3.056,30.001,91.683,0,0
1518595994.8011823,3.044,30.001,91.323,0,0
1518595999.0585403,3.032,30.001,90.963,0,0
1518596003.3105583,3.019,30.001,90.573,0,0
1518596007.567421,3.005,30.001,90.153,0,0
1518596011.823438,2.99,30.001,89.702,0,0
1518596016.076002,2.975,30.001,89.252,0,0
1518596020.330109,2.959,30.001,88.772,0,0
1518596024.5870466,2.941,30.001,88.232,0,0
1518596028.8416011,2.923,30.001,87.692,0,0
1518596033.0951068,2.903,30.001,87.092,0,0
1518596037.351355,2.882,30.001,86.462,0,0
1518596041.6074193,2.86,30.001,85.802,0,0
1518596045.8646932,2.837,30.001,85.112,0,0
1518596050.1210425,2.811,30.002,84.335,0,0
1518596054.372889,2.784,30.001,83.522,0,0
1518596058.625038,2.756,30.001,82.682,0,0
1518596062.881856,3.108,0.0,0.0,0,0
